method,pos_file,neg_file,no_selected_kmers,kmers_length,combination_distance, preselect_method,svm_select_method,no_fold,ROC AUC,PR AUC
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,10,svm,2+n,5,0.777522,0.289821
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,10,svm,2+-n,5,0.777110,0.291026
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,10,svm,2-n,5,0.771849,0.285617
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,30,svm,2+n,5,0.783512,0.301802
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,30,svm,2+-n,5,0.778882,0.295041
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,30,svm,2-n,5,0.760891,0.268994
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,50,svm,2+n,5,0.780094,0.307520
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,50,svm,2+-n,5,0.784823,0.313056
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,50,svm,2-n,5,0.750875,0.256467
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,100,svm,2+n,5,0.786144,0.325282
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,100,svm,2+-n,5,0.793582,0.331135
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,100,svm,2-n,5,0.729029,0.226152
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,200,svm,2+n,5,0.788638,0.331717
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,200,svm,2+-n,5,0.799962,0.347007
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,100,6,200,svm,2-n,5,0.716079,0.207223
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,10,svm,2+n,5,0.775472,0.285347
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,10,svm,2+-n,5,0.778367,0.289544
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,10,svm,2-n,5,0.768475,0.282246
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,30,svm,2+n,5,0.782215,0.301804
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,30,svm,2+-n,5,0.780729,0.296962
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,30,svm,2-n,5,0.765043,0.279578
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,50,svm,2+n,5,0.793480,0.321902
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,50,svm,2+-n,5,0.783210,0.308843
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,50,svm,2-n,5,0.766970,0.280487
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,100,svm,2+n,5,0.800503,0.345539
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,100,svm,2+-n,5,0.792591,0.337694
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,100,svm,2-n,5,0.756086,0.263055
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,200,svm,2+n,5,0.801388,0.352789
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,200,svm,2+-n,5,0.796716,0.335583
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,50,6,200,svm,2-n,5,0.733928,0.245697
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,10,svm,2+n,5,0.775019,0.287430
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,10,svm,2+-n,5,0.771498,0.280746
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,10,svm,2-n,5,0.775104,0.290619
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,30,svm,2+n,5,0.779981,0.296592
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,30,svm,2+-n,5,0.769969,0.285969
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,30,svm,2-n,5,0.772061,0.282308
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,50,svm,2+n,5,0.785937,0.310508
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,50,svm,2+-n,5,0.780223,0.311738
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,50,svm,2-n,5,0.766286,0.276494
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,100,svm,2+n,5,0.802860,0.348947
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,100,svm,2+-n,5,0.783633,0.322879
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,100,svm,2-n,5,0.773182,0.282959
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,200,svm,2+n,5,0.806611,0.355882
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,200,svm,2+-n,5,0.787823,0.334108
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,30,6,200,svm,2-n,5,0.756527,0.271431
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,10,svm,2+n,5,0.774723,0.289388
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,10,svm,2+-n,5,0.777241,0.287524
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,10,svm,2-n,5,0.775062,0.288708
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,30,svm,2+n,5,0.774062,0.290811
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,30,svm,2+-n,5,0.775190,0.286334
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,30,svm,2-n,5,0.775343,0.285042
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,50,svm,2+n,5,0.783849,0.312314
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,50,svm,2+-n,5,0.778154,0.294841
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,50,svm,2-n,5,0.773226,0.288503
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,100,svm,2+n,5,0.790536,0.325183
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,100,svm,2+-n,5,0.784014,0.306856
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,100,svm,2-n,5,0.769171,0.281183
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,200,svm,2+n,5,0.787528,0.325737
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,200,svm,2+-n,5,0.778556,0.310380
enhancer_combined_svm,2_HNF4A_prolCell_pos,2_HNF4A_prolCell_nullx10,10,6,200,svm,2-n,5,0.768023,0.282145
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,10,svm,2+n,5,0.957065,0.746774
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,10,svm,2+-n,5,0.954008,0.735895
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,10,svm,2-n,5,0.948497,0.709267
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,30,svm,2+n,5,0.965538,0.776214
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,30,svm,2+-n,5,0.965015,0.782896
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,30,svm,2-n,5,0.931637,0.664344
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,50,svm,2+n,5,0.970125,0.803545
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,50,svm,2+-n,5,0.968910,0.792729
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,50,svm,2-n,5,0.924804,0.656887
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,100,svm,2+n,5,0.975356,0.821776
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,100,svm,2+-n,5,0.973446,0.816138
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,100,svm,2-n,5,0.890821,0.558248
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,200,svm,2+n,5,0.973455,0.812855
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,200,svm,2+-n,5,0.971289,0.804630
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,100,6,200,svm,2-n,5,0.860552,0.462342
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,10,svm,2+n,5,0.955554,0.731901
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,10,svm,2+-n,5,0.953865,0.723932
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,10,svm,2-n,5,0.948948,0.695511
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,30,svm,2+n,5,0.963788,0.774612
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,30,svm,2+-n,5,0.962085,0.766317
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,30,svm,2-n,5,0.942971,0.696914
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,50,svm,2+n,5,0.972711,0.803524
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,50,svm,2+-n,5,0.968236,0.785871
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,50,svm,2-n,5,0.938732,0.677262
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,100,svm,2+n,5,0.975006,0.820842
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,100,svm,2+-n,5,0.973205,0.818282
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,100,svm,2-n,5,0.930368,0.654593
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,200,svm,2+n,5,0.976808,0.826516
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,200,svm,2+-n,5,0.972045,0.806565
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,50,6,200,svm,2-n,5,0.910272,0.622653
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,10,svm,2+n,5,0.954149,0.722935
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,10,svm,2+-n,5,0.952495,0.721574
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,10,svm,2-n,5,0.947643,0.705505
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,30,svm,2+n,5,0.964242,0.772832
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,30,svm,2+-n,5,0.957484,0.752331
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,30,svm,2-n,5,0.948618,0.703188
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,50,svm,2+n,5,0.970703,0.791747
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,50,svm,2+-n,5,0.965577,0.783848
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,50,svm,2-n,5,0.942146,0.689654
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,100,svm,2+n,5,0.976868,0.817956
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,100,svm,2+-n,5,0.968009,0.791659
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,100,svm,2-n,5,0.936430,0.676511
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,200,svm,2+n,5,0.974897,0.817287
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,200,svm,2+-n,5,0.968534,0.789036
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,30,6,200,svm,2-n,5,0.924591,0.657799
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,10,svm,2+n,5,0.949158,0.702149
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,10,svm,2+-n,5,0.947919,0.702163
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,10,svm,2-n,5,0.948639,0.708755
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,30,svm,2+n,5,0.956298,0.740265
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,30,svm,2+-n,5,0.954246,0.724199
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,30,svm,2-n,5,0.951435,0.717121
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,50,svm,2+n,5,0.963564,0.777172
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,50,svm,2+-n,5,0.954641,0.738515
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,50,svm,2-n,5,0.949127,0.696973
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,100,svm,2+n,5,0.967986,0.789475
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,100,svm,2+-n,5,0.961840,0.768919
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,100,svm,2-n,5,0.945568,0.699676
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,200,svm,2+n,5,0.967825,0.776338
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,200,svm,2+-n,5,0.959824,0.756562
enhancer_combined_svm,3_GATA6_prolCell_pos,3_GATA6_prolCell_nullx10,10,6,200,svm,2-n,5,0.941368,0.693380
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,10,svm,2+n,5,0.788604,0.277703
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,10,svm,2+-n,5,0.792291,0.277434
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,10,svm,2-n,5,0.785538,0.275102
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,30,svm,2+n,5,0.795934,0.293535
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,30,svm,2+-n,5,0.795660,0.285881
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,30,svm,2-n,5,0.781515,0.269022
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,50,svm,2+n,5,0.800534,0.310518
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,50,svm,2+-n,5,0.796625,0.293367
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,50,svm,2-n,5,0.776063,0.260038
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,100,svm,2+n,5,0.805802,0.328088
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,100,svm,2+-n,5,0.803130,0.316038
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,100,svm,2-n,5,0.750341,0.239065
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,200,svm,2+n,5,0.805810,0.337081
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,200,svm,2+-n,5,0.805343,0.328371
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,100,6,200,svm,2-n,5,0.735537,0.220401
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,10,svm,2+n,5,0.786672,0.273196
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,10,svm,2+-n,5,0.792346,0.284343
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,10,svm,2-n,5,0.787939,0.271302
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,30,svm,2+n,5,0.796960,0.289276
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,30,svm,2+-n,5,0.798695,0.288749
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,30,svm,2-n,5,0.785487,0.274850
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,50,svm,2+n,5,0.799596,0.304290
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,50,svm,2+-n,5,0.799915,0.299034
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,50,svm,2-n,5,0.782434,0.270804
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,100,svm,2+n,5,0.804374,0.335896
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,100,svm,2+-n,5,0.805882,0.318038
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,100,svm,2-n,5,0.776395,0.267769
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,200,svm,2+n,5,0.812066,0.350247
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,200,svm,2+-n,5,0.808358,0.333145
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,50,6,200,svm,2-n,5,0.765312,0.257742
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,10,svm,2+n,5,0.789036,0.279427
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,10,svm,2+-n,5,0.791409,0.279516
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,10,svm,2-n,5,0.787655,0.272510
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,30,svm,2+n,5,0.793052,0.289674
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,30,svm,2+-n,5,0.790390,0.280550
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,30,svm,2-n,5,0.789189,0.275088
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,50,svm,2+n,5,0.802702,0.302240
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,50,svm,2+-n,5,0.798193,0.293485
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,50,svm,2-n,5,0.786317,0.271773
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,100,svm,2+n,5,0.805331,0.324801
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,100,svm,2+-n,5,0.803280,0.313968
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,100,svm,2-n,5,0.783294,0.277511
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,200,svm,2+n,5,0.808129,0.344227
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,200,svm,2+-n,5,0.807296,0.335486
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,30,6,200,svm,2-n,5,0.774613,0.264144
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,10,svm,2+n,5,0.791042,0.279634
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,10,svm,2+-n,5,0.789553,0.277520
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,10,svm,2-n,5,0.790128,0.279504
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,30,svm,2+n,5,0.790570,0.283227
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,30,svm,2+-n,5,0.789766,0.283884
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,30,svm,2-n,5,0.790891,0.273080
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,50,svm,2+n,5,0.795995,0.286064
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,50,svm,2+-n,5,0.789007,0.282532
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,50,svm,2-n,5,0.788753,0.278851
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,100,svm,2+n,5,0.798851,0.302236
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,100,svm,2+-n,5,0.796030,0.292997
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,100,svm,2-n,5,0.790073,0.278985
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,200,svm,2+n,5,0.801507,0.320166
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,200,svm,2+-n,5,0.799260,0.308581
enhancer_combined_svm,4_CDX2_prolCell_pos,4_CDX2_prolCell_nullx10,10,6,200,svm,2-n,5,0.787792,0.280304
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,10,svm,2+n,5,0.828858,0.374044
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,10,svm,2+-n,5,0.823218,0.357781
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,10,svm,2-n,5,0.821376,0.351192
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,30,svm,2+n,5,0.846048,0.408838
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,30,svm,2+-n,5,0.845297,0.406555
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,30,svm,2-n,5,0.807493,0.333381
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,50,svm,2+n,5,0.859679,0.442361
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,50,svm,2+-n,5,0.858835,0.434702
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,50,svm,2-n,5,0.801795,0.317218
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,svm,2+n,5,0.866315,0.468471
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,svm,2+-n,5,0.873189,0.480451
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,100,svm,2-n,5,0.773260,0.276845
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,200,svm,2+n,5,0.869903,0.469613
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,200,svm,2+-n,5,0.876734,0.489860
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,100,6,200,svm,2-n,5,0.752918,0.246371
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,10,svm,2+n,5,0.826963,0.363389
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,10,svm,2+-n,5,0.827089,0.366116
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,10,svm,2-n,5,0.823352,0.357403
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,30,svm,2+n,5,0.845167,0.413688
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,30,svm,2+-n,5,0.831718,0.387239
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,30,svm,2-n,5,0.820888,0.356955
enhancer_combined_svm,1_TAL1_erythroid_pos,1_TAL1_erythroid_nullx10,50,6,50,svm,2+n,5,0.859826,0.450383
